termin_key;veranstaltung_key;name;code;kategorie_name;kategorie_sortierung;aktiv_code;wiederkehrend_code;erfasst_ab;tag_datum;jahr_nummer;dauer_in_tagen;datum_von;datum_bis;eingang_hausnummer;eingang_id_blockseite;gebaeude_koordinate_x;gebaeude_koordinate_y;strasse_name_kanton;wohnblock_id_kdm_vzbbb;wohnbezirk_id_kdm;wohnbezirk_name;wohnviertel_id_kdm;wohnviertel_name;gemeinde_name;wiederkehrend;aktiv;Beschreibung;veranstaltung_bemerkung;termin_bemerkung;kategorie_beschreibung
835;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2005-06-15;2005;6;2005-06-15;2005-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
835;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2005-06-16;2005;6;2005-06-15;2005-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
835;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2005-06-17;2005;6;2005-06-15;2005-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
835;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2005-06-18;2005;6;2005-06-15;2005-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
835;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2005-06-19;2005;6;2005-06-15;2005-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
835;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2005-06-20;2005;6;2005-06-15;2005-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
834;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2006-06-14;2006;5;2006-06-14;2006-06-18;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
834;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2006-06-15;2006;5;2006-06-14;2006-06-18;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
834;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2006-06-16;2006;5;2006-06-14;2006-06-18;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
834;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2006-06-17;2006;5;2006-06-14;2006-06-18;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
834;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2006-06-18;2006;5;2006-06-14;2006-06-18;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
833;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2007-06-13;2007;5;2007-06-13;2007-06-17;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
833;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2007-06-14;2007;5;2007-06-13;2007-06-17;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
833;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2007-06-15;2007;5;2007-06-13;2007-06-17;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
833;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2007-06-16;2007;5;2007-06-13;2007-06-17;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
833;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2007-06-17;2007;5;2007-06-13;2007-06-17;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
832;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2008-06-04;2008;5;2008-06-04;2008-06-08;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
832;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2008-06-05;2008;5;2008-06-04;2008-06-08;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
832;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2008-06-06;2008;5;2008-06-04;2008-06-08;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
832;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2008-06-07;2008;5;2008-06-04;2008-06-08;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
832;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2008-06-08;2008;5;2008-06-04;2008-06-08;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
831;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2009-06-10;2009;5;2009-06-10;2009-06-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
831;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2009-06-11;2009;5;2009-06-10;2009-06-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
831;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2009-06-12;2009;5;2009-06-10;2009-06-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
831;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2009-06-13;2009;5;2009-06-10;2009-06-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
831;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2009-06-14;2009;5;2009-06-10;2009-06-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
830;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2010-06-16;2010;5;2010-06-16;2010-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
830;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2010-06-17;2010;5;2010-06-16;2010-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
830;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2010-06-18;2010;5;2010-06-16;2010-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
830;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2010-06-19;2010;5;2010-06-16;2010-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
830;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2010-06-20;2010;5;2010-06-16;2010-06-20;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
829;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2011-06-15;2011;5;2011-06-15;2011-06-19;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
829;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2011-06-16;2011;5;2011-06-15;2011-06-19;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
829;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2011-06-17;2011;5;2011-06-15;2011-06-19;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
829;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2011-06-18;2011;5;2011-06-15;2011-06-19;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
829;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2011-06-19;2011;5;2011-06-15;2011-06-19;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
828;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2012-06-13;2012;5;2012-06-13;2012-06-17;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
828;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2012-06-14;2012;5;2012-06-13;2012-06-17;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
828;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2012-06-15;2012;5;2012-06-13;2012-06-17;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
828;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2012-06-16;2012;5;2012-06-13;2012-06-17;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
828;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2012-06-17;2012;5;2012-06-13;2012-06-17;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
748;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2013-06-13;2013;4;2013-06-13;2013-06-16;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
748;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2013-06-14;2013;4;2013-06-13;2013-06-16;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
748;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2013-06-15;2013;4;2013-06-13;2013-06-16;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
748;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2013-06-16;2013;4;2013-06-13;2013-06-16;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
86;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2014-06-19;2014;4;2014-06-19;2014-06-22;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
86;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2014-06-20;2014;4;2014-06-19;2014-06-22;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
86;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2014-06-21;2014;4;2014-06-19;2014-06-22;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
86;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2014-06-22;2014;4;2014-06-19;2014-06-22;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
54;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2015-06-18;2015;4;2015-06-18;2015-06-21;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
54;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2015-06-19;2015;4;2015-06-18;2015-06-21;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
54;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2015-06-20;2015;4;2015-06-18;2015-06-21;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
54;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2015-06-21;2015;4;2015-06-18;2015-06-21;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1468;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2016-06-16;2016;4;2016-06-16;2016-06-19;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1468;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2016-06-17;2016;4;2016-06-16;2016-06-19;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1468;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2016-06-18;2016;4;2016-06-16;2016-06-19;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1468;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2016-06-19;2016;4;2016-06-16;2016-06-19;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1605;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2017-06-15;2017;4;2017-06-15;2017-06-18;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1605;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2017-06-16;2017;4;2017-06-15;2017-06-18;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1605;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2017-06-17;2017;4;2017-06-15;2017-06-18;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1605;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2017-06-18;2017;4;2017-06-15;2017-06-18;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1758;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2018-06-14;2018;4;2018-06-14;2018-06-17;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1758;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2018-06-15;2018;4;2018-06-14;2018-06-17;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1758;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2018-06-16;2018;4;2018-06-14;2018-06-17;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1758;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2018-06-17;2018;4;2018-06-14;2018-06-17;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1888;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2019-06-13;2019;4;2019-06-13;2019-06-16;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1888;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2019-06-14;2019;4;2019-06-13;2019-06-16;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1888;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2019-06-15;2019;4;2019-06-13;2019-06-16;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
1888;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2019-06-16;2019;4;2019-06-13;2019-06-16;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
2021;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2020-06-18;2020;4;2020-06-18;2020-06-21;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
2021;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2020-06-19;2020;4;2020-06-18;2020-06-21;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
2021;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2020-06-20;2020;4;2020-06-18;2020-06-21;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
2021;2;"Art Basel";"artbs";"Messen und Kongresse";3;1;1;2005-01-01;2020-06-21;2020;4;2020-06-18;2020-06-21;"1";"161005_1967";2612125.818;1268182.545;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Internationale Kunstmesse";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
850;3;"Baselworld";"bswo";"Messen und Kongresse";3;1;1;2006-01-01;2006-03-30;2006;8;2006-03-30;2006-04-06;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Weltmesse für Uhren und Schmuck";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
850;3;"Baselworld";"bswo";"Messen und Kongresse";3;1;1;2006-01-01;2006-03-31;2006;8;2006-03-30;2006-04-06;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Weltmesse für Uhren und Schmuck";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
850;3;"Baselworld";"bswo";"Messen und Kongresse";3;1;1;2006-01-01;2006-04-01;2006;8;2006-03-30;2006-04-06;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Weltmesse für Uhren und Schmuck";"";"";"Messe oder Ausstellung auf Messegelände oder anderer Ort"
